timestamp,plant_id,production_line,batch_id,temperature,pressure,humidity,machine_speed,vibration,raw_material_quality,energy_consumption,operator_shift,yield_percentage,scrap_rate,quality_score,downtime_minutes,recommended_temperature,recommended_pressure,adoption_flag,predicted_yield
2026-03-26 04:17:40.875978,Plant_B,Line_2,99989503-fc28-413a-8aac-bd95d093b635,175.93,33.05,41.38,120.2,4.9,78.4,431.86,Evening,81.0,20.22,80.22,8.94,175.6,33.85,0,80.56
2026-03-26 04:47:40.875978,Plant_C,Line_1,83c90444-96f9-485e-8fec-c8252b11c4d7,180.69,33.59,49.21,117.65,4.12,93.15,447.88,Night,86.79,13.69,88.7,12.34,178.55,32.91,1,84.68
2026-03-26 05:17:40.875978,Plant_A,Line_2,3061ed08-b772-4a02-95b4-e99d58af710c,178.19,32.3,53.83,127.22,3.72,78.74,501.24,Evening,86.5,14.03,84.17,18.55,179.8,33.43,0,86.61
2026-03-26 05:47:40.875978,Plant_C,Line_2,c390e386-fc91-479f-8216-8b57b612f1ac,185.03,36.34,47.06,111.75,3.78,70.67,459.44,Night,86.53,15.03,81.77,3.39,182.44,36.07,0,87.38
2026-03-26 06:17:40.875978,Plant_A,Line_2,1a49ff4c-5619-41c5-ad3a-ff86f3269ac9,172.6,31.61,70.93,121.91,3.15,99.59,404.28,Morning,84.14,17.54,88.77,17.68,170.69,29.67,1,84.51
2026-03-26 06:47:40.875978,Plant_B,Line_1,427b27c0-90b4-470e-b472-f165db1ca163,160.82,33.49,52.17,137.05,1.93,80.22,414.38,Evening,89.93,11.71,87.02,8.95,158.32,34.54,1,90.09
2026-03-26 07:17:40.875978,Plant_A,Line_3,26ea521a-747e-4c8e-998d-5416e4b3d072,197.29,32.17,40.01,126.71,3.38,92.53,464.92,Night,89.47,12.44,90.39,20.87,199.42,33.81,1,88.91
2026-03-26 07:47:40.875978,Plant_B,Line_2,f2516c04-07ae-4391-bb1d-a0fcafc51add,183.44,37.17,58.68,99.07,4.77,89.8,425.61,Evening,84.88,17.11,86.36,10.41,184.31,36.99,0,84.05
2026-03-26 08:17:40.875978,Plant_A,Line_3,430f78fe-fc6e-4a23-be76-1fc853a81e30,180.76,37.0,65.23,130.18,5.42,85.02,476.23,Morning,78.76,22.11,80.64,14.77,180.8,38.8,0,79.45
2026-03-26 08:47:40.875978,Plant_B,Line_2,e5dbc51b-fefa-4ddc-8510-f04b1b0d5f16,183.87,32.86,52.07,139.89,5.19,80.7,464.87,Evening,83.63,17.04,82.75,14.4,186.06,34.19,0,82.57
2026-03-26 09:17:40.875978,Plant_C,Line_2,eb6903df-d1f6-42a0-a52a-b405e5c56813,169.83,38.0,46.99,126.48,3.94,79.24,389.57,Night,82.92,18.47,81.82,13.48,167.68,39.47,1,83.47
2026-03-26 09:47:40.875978,Plant_A,Line_3,f7d2a987-45a8-4c05-aed0-faa82c71060c,184.63,33.48,69.31,123.42,4.54,80.01,429.01,Night,78.54,22.25,78.98,10.85,184.08,31.97,1,78.95
2026-03-26 10:17:40.875978,Plant_C,Line_3,94a3688e-5ac4-433d-ae84-6f0f35967aa1,188.32,37.15,70.26,123.92,3.23,72.17,439.55,Night,84.31,17.9,80.67,10.01,186.89,39.06,0,85.28
2026-03-26 10:47:40.875978,Plant_A,Line_1,388ad21f-5570-4df1-b021-8f9caac91e04,179.12,32.23,47.78,95.5,6.51,96.04,517.95,Night,83.49,18.06,87.25,8.89,177.93,31.21,1,82.62
2026-03-26 11:17:40.875978,Plant_B,Line_2,0eb17abd-2832-413d-9903-b5ab30e640d3,170.91,38.54,62.28,134.87,3.31,90.42,426.11,Night,85.36,14.99,86.88,10.81,168.48,37.83,0,86.26
2026-03-26 11:47:40.875978,Plant_C,Line_3,f09d1b0a-59ce-4234-8d4f-197f0a319eba,177.22,36.9,75.3,110.03,6.03,99.46,398.39,Evening,82.06,19.6,87.28,13.56,179.61,37.17,1,82.24
2026-03-26 12:17:40.875978,Plant_C,Line_3,74b00eb7-9e9d-4697-86f2-741f25405b9a,177.91,36.17,67.5,123.32,3.95,74.71,450.63,Evening,83.44,18.68,80.82,7.52,177.27,34.96,1,83.78
2026-03-26 12:47:40.875978,Plant_A,Line_1,39dcc230-0a47-4810-83ae-c94547e18a06,188.47,30.06,67.09,119.35,2.87,99.52,468.24,Evening,86.51,14.2,90.41,7.43,188.44,29.27,1,87.33
2026-03-26 13:17:40.875978,Plant_B,Line_2,1a06bf5d-e1a6-45ec-bb49-899c6dcdb4df,173.7,38.65,68.54,94.58,5.11,72.91,449.75,Night,80.29,20.02,78.08,7.48,174.12,36.65,0,80.49
2026-03-26 13:47:40.875978,Plant_C,Line_1,58fb2c42-d9d7-49b6-b277-31c028afafe0,162.32,33.46,55.08,138.1,5.3,81.31,421.68,Morning,84.41,17.6,83.48,11.89,161.4,33.29,1,84.87
2026-03-26 14:17:40.875978,Plant_A,Line_2,607441a2-da18-4620-bfc1-8397b1f4cf94,185.23,34.34,52.43,148.32,6.06,96.31,507.42,Morning,81.33,21.43,85.82,21.84,186.98,35.9,1,81.1
2026-03-26 14:47:40.875978,Plant_A,Line_2,c00ab00a-8870-4183-a437-77d643dae361,173.34,32.33,55.13,147.13,4.04,88.54,478.39,Morning,88.43,12.9,88.46,10.73,175.89,31.47,1,89.21
2026-03-26 15:17:40.875978,Plant_A,Line_1,2cd9289a-b867-4dce-a4ed-a3849a12da48,172.89,34.26,52.08,120.33,3.86,70.68,452.43,Night,82.6,19.23,79.02,19.39,172.82,33.47,0,83.94
2026-03-26 15:47:40.875978,Plant_A,Line_2,02a67ca2-6202-4add-ab86-bb2a3c0511ff,187.52,30.77,61.99,110.91,5.08,92.56,439.76,Night,84.46,17.88,86.89,12.62,186.3,29.34,0,85.53
2026-03-26 16:17:40.875978,Plant_A,Line_1,cc6ead79-f057-49ae-a4ab-d4be29bca0bb,189.34,32.82,61.69,125.14,3.04,92.46,488.19,Evening,86.62,14.73,88.37,7.1,188.26,32.26,1,87.13
2026-03-26 16:47:40.875978,Plant_A,Line_3,d6edb6a4-7a18-454d-bc09-6cf2c492e33a,180.67,39.58,68.0,131.16,4.95,96.13,441.28,Evening,85.64,16.97,88.79,7.69,179.83,37.6,1,86.08
2026-03-26 17:17:40.875978,Plant_B,Line_3,6a16a806-5556-4d14-b0aa-9002f9207f17,174.46,34.49,67.49,125.7,4.64,86.96,421.3,Night,77.7,22.97,80.48,24.36,173.12,36.4,0,80.01
2026-03-26 17:47:40.875978,Plant_B,Line_3,53ca0e71-40ad-4e4b-8bed-22bb57e7a110,183.81,35.15,50.71,118.15,3.01,93.08,495.81,Night,89.77,10.27,90.76,10.19,181.32,34.4,1,91.46
2026-03-26 18:17:40.875978,Plant_C,Line_2,8e0f7041-181b-4d74-be9d-52a46a484cf2,172.66,27.85,78.28,144.71,4.63,76.98,456.78,Morning,83.38,19.16,81.46,12.33,175.41,27.38,0,83.21
2026-03-26 18:47:40.875978,Plant_A,Line_2,5a58380f-67d0-4593-b482-d211f47928c6,164.71,33.41,63.58,100.9,3.52,79.41,463.03,Morning,84.28,18.26,82.82,10.11,164.27,35.22,1,83.41
2026-03-26 19:17:40.875978,Plant_A,Line_3,5d1c3ba5-316f-4824-9032-dce84ccf310f,170.59,32.96,42.31,123.12,3.79,80.56,514.3,Morning,88.08,12.62,85.82,16.5,170.08,33.35,0,88.83
2026-03-26 19:47:40.875978,Plant_B,Line_1,86018456-0935-4bd6-95e1-6d05801a5ad8,183.8,34.53,64.31,131.68,5.76,78.63,392.21,Evening,80.63,20.46,80.03,11.19,186.44,36.1,1,80.02
2026-03-26 20:17:40.875978,Plant_A,Line_2,e511a5a9-a75e-412a-a528-0bd7bfc625b3,183.12,33.58,58.69,77.41,2.09,97.44,494.8,Evening,87.73,12.4,90.64,5.4,185.28,32.44,1,88.8
2026-03-26 20:47:40.875978,Plant_B,Line_2,ea3d3e6b-05de-4940-8899-c5bc5446451d,198.57,31.87,41.64,132.92,5.46,79.38,450.56,Morning,83.92,16.99,82.56,0.64,197.3,33.71,0,84.65
2026-03-26 21:17:40.875978,Plant_A,Line_3,77e63170-56f4-43af-91e2-4eca552292d4,171.17,35.28,54.57,98.75,3.89,73.05,467.34,Morning,80.75,21.13,78.44,23.61,172.71,33.67,1,80.8
2026-03-26 21:47:40.875978,Plant_B,Line_2,719d6033-b414-45b0-bb95-35357561e24f,183.53,32.72,47.2,124.23,4.38,78.55,410.4,Morning,85.47,17.11,83.39,12.88,185.41,33.96,0,86.67
2026-03-26 22:17:40.875978,Plant_A,Line_3,41c52ea0-2b01-46a3-8b41-25f47bd54edf,180.87,30.99,56.16,150.38,3.61,70.35,450.3,Evening,83.61,16.77,79.63,10.59,179.24,29.85,1,84.41
2026-03-26 22:47:40.875978,Plant_C,Line_2,9d286b88-36d4-4f03-8613-48086ff44694,174.07,36.69,38.8,108.48,2.62,91.34,469.23,Evening,90.49,9.88,90.74,9.74,175.59,35.83,1,90.53
2026-03-26 23:17:40.875978,Plant_C,Line_2,f2b981f1-842d-4056-8bcf-ec13d154040c,172.44,39.06,68.15,134.51,3.58,85.21,481.86,Morning,85.37,14.95,85.32,9.27,172.85,38.17,1,84.31
2026-03-26 23:47:40.875978,Plant_B,Line_3,8ae41461-d59b-4015-8c6a-38aacc9a6370,179.74,39.03,56.33,142.84,5.22,92.43,392.93,Morning,86.52,14.27,88.29,13.35,181.98,38.29,1,87.84
2026-03-27 00:17:40.875978,Plant_C,Line_2,95daf35a-0acc-4fcc-8ab7-53357c744339,186.27,34.88,48.46,115.45,3.67,70.23,436.99,Night,83.27,18.32,79.36,7.36,184.15,35.92,0,83.14
2026-03-27 00:47:40.875978,Plant_A,Line_2,0d3271e5-36fb-4073-acd2-fc3c1c2f0c50,181.65,30.32,45.45,138.37,4.66,88.53,513.61,Night,87.13,14.64,87.55,9.22,180.61,29.43,0,86.98
2026-03-27 01:17:40.875978,Plant_B,Line_2,7a998ada-9b89-4abf-88af-8273746574ca,180.46,30.86,62.02,120.09,5.46,71.77,411.77,Night,82.21,19.13,79.08,15.31,183.16,30.77,1,80.62
2026-03-27 01:47:40.875978,Plant_C,Line_3,6ab73fcc-6888-4fab-97ba-15f262d7dfec,188.57,37.93,47.17,105.88,3.81,73.27,518.91,Night,90.75,9.85,85.51,4.87,186.67,38.25,0,91.6
2026-03-27 02:17:40.875978,Plant_B,Line_3,ba3f2854-75bd-45b7-94c8-3b6b0b16a473,187.82,32.07,49.52,117.57,4.12,74.6,452.46,Morning,80.17,21.76,78.5,15.57,189.84,31.74,0,81.18
2026-03-27 02:47:40.875978,Plant_C,Line_1,8b4eaa1e-083d-4e36-b763-533a13395cb8,185.31,31.67,48.4,129.73,5.86,87.16,443.9,Morning,81.77,20.01,83.39,9.77,182.86,33.26,0,81.43
2026-03-27 03:17:40.875978,Plant_A,Line_3,99d1b7ae-5173-4ec6-b33e-dc19afd9a87b,173.63,33.82,53.11,96.81,4.74,89.86,450.84,Evening,84.25,16.41,85.93,11.17,175.67,34.98,1,84.46
2026-03-27 03:47:40.875978,Plant_A,Line_2,7ebd7eba-1fd1-4805-a40c-472fdb929c02,193.68,35.72,52.48,108.97,6.26,81.92,400.28,Morning,86.77,15.97,85.31,0.0,194.99,34.02,0,85.72
2026-03-27 04:17:40.875978,Plant_A,Line_1,1a239a47-fa01-4158-af2f-3730bcba6254,182.1,32.97,42.91,122.18,4.97,98.57,485.46,Evening,86.8,15.48,90.33,10.76,183.32,32.82,1,86.99
2026-03-27 04:47:40.875978,Plant_B,Line_2,b570b4c4-4b58-432e-87e2-c97ba029bdeb,182.05,32.26,68.83,127.28,4.28,73.18,464.37,Morning,81.56,20.89,79.05,14.11,180.55,32.63,1,80.46
2026-03-27 05:17:40.875978,Plant_B,Line_2,a58e111e-93e6-4402-83ab-29f46c1ae09a,176.37,36.12,45.04,137.83,3.98,79.24,469.76,Morning,87.89,15.06,85.29,6.5,176.35,36.42,1,89.92
2026-03-27 05:47:40.875978,Plant_B,Line_3,68b278a2-2a23-4f73-9df2-5b144d70c04c,183.61,32.93,44.11,99.87,4.27,78.09,404.75,Evening,85.27,17.01,83.12,8.48,185.54,32.66,1,85.78
2026-03-27 06:17:40.875978,Plant_C,Line_3,5b7cb84c-af8d-4906-9d4e-9a3fbc82583b,176.33,33.98,48.12,128.03,3.45,76.45,434.92,Evening,84.71,17.98,82.23,15.46,179.15,35.98,1,83.95
2026-03-27 06:47:40.875978,Plant_A,Line_1,1edd4b14-a1c0-4b67-b3e4-cb75e4dff645,181.63,36.57,59.42,104.66,2.28,70.1,462.56,Evening,82.52,18.03,78.79,10.99,180.49,36.22,0,84.53
2026-03-27 07:17:40.875978,Plant_A,Line_2,f881d03d-f518-4de8-9c27-44c84f343d88,177.97,34.42,61.96,127.11,5.12,78.08,453.88,Morning,83.58,18.98,81.93,1.61,176.3,34.79,0,83.99
2026-03-27 07:47:40.875978,Plant_C,Line_2,3b04f517-bd19-4965-bd99-03292c18dfe9,177.81,40.5,49.83,120.67,2.9,99.91,505.51,Morning,87.04,14.26,90.9,13.89,179.79,41.41,0,86.38
2026-03-27 08:17:40.875978,Plant_B,Line_3,38e26579-1cfd-4ffe-9c07-aa89654b7bc7,186.4,33.93,48.54,131.43,3.73,73.71,525.77,Night,84.89,15.87,81.54,9.9,183.71,32.26,1,84.74
2026-03-27 08:47:40.875978,Plant_C,Line_3,fcdb73a5-6ae0-4469-9e36-198454664b8b,177.3,35.03,54.64,124.29,5.63,82.96,541.36,Evening,84.53,17.81,84.06,10.97,176.76,34.63,1,83.64
2026-03-27 09:17:40.875978,Plant_B,Line_3,4e5f513d-1a7a-497e-828f-3853515aa1b5,188.07,34.37,62.1,129.97,3.45,83.91,453.79,Night,86.06,16.13,85.41,8.21,185.67,35.61,0,87.49
2026-03-27 09:47:40.875978,Plant_C,Line_2,51f4024e-1381-4e44-b05a-40bc3ed9eb4d,181.65,34.14,38.53,104.9,2.45,88.01,391.74,Night,87.0,13.62,87.3,20.53,183.63,32.38,1,86.04
2026-03-27 10:17:40.875978,Plant_B,Line_1,f1f7ec92-935e-4cc5-8439-d9188537f9b8,184.38,32.74,61.83,116.47,3.06,79.97,367.94,Night,86.47,16.28,84.52,16.41,181.45,32.93,0,84.22
2026-03-27 10:47:40.875978,Plant_A,Line_2,8a051cce-326e-4616-a9fb-d6de5cf3780f,154.58,36.28,64.92,115.63,3.24,70.89,480.05,Morning,83.73,16.48,79.88,14.05,154.94,36.34,1,83.46
2026-03-27 11:17:40.875978,Plant_B,Line_1,647968b3-3439-42a3-b917-e7db57d4b0e9,185.47,32.55,47.38,128.79,2.15,88.37,400.26,Night,91.89,10.9,90.83,0.0,184.67,33.18,1,92.14
2026-03-27 11:47:40.875978,Plant_C,Line_1,bb9ab5b5-dff3-4a18-bc4d-39879ad86179,196.85,34.35,54.18,117.0,5.0,72.13,464.43,Evening,85.4,17.35,81.42,8.25,198.93,33.83,1,83.68
2026-03-27 12:17:40.875978,Plant_C,Line_2,be894e31-411e-4fad-8684-f6b52ff00160,176.57,37.26,64.68,115.6,4.49,79.81,505.53,Morning,84.59,17.26,83.16,14.71,178.47,38.94,0,85.88
2026-03-27 12:47:40.875978,Plant_B,Line_1,52246d6c-8c5e-4e6a-8657-4e3e2afe916a,181.28,43.61,41.73,111.71,2.4,75.96,507.17,Night,88.71,13.23,84.88,9.86,179.03,41.84,1,89.22
2026-03-27 13:17:40.875978,Plant_B,Line_2,3eaa73f3-1cfa-4660-8320-c952eee0e147,186.09,34.66,70.45,100.94,4.2,89.2,423.22,Morning,86.62,14.16,87.39,6.9,188.41,33.99,1,86.18
2026-03-27 13:47:40.875978,Plant_B,Line_2,0dff8575-c46b-4e8e-b3a8-88afa86e9de6,184.35,37.05,55.23,109.27,3.08,73.66,471.67,Morning,86.54,14.0,82.68,4.71,181.77,37.49,0,85.69
2026-03-27 14:17:40.875978,Plant_C,Line_2,d96005ec-0088-4a2f-8dc9-64f021bdf686,181.19,35.0,70.58,104.14,1.5,81.19,503.7,Morning,83.12,18.02,82.54,21.49,180.01,33.11,1,83.14
2026-03-27 14:47:40.875978,Plant_C,Line_2,cb30987b-31a1-494c-92e5-89ce94202a0a,183.57,30.13,51.17,119.57,3.09,92.65,443.44,Night,90.08,11.77,90.85,10.62,181.65,31.11,1,89.3
2026-03-27 15:17:40.875978,Plant_A,Line_3,f45ff96f-a48c-4b99-9b7b-6db7fc0b9b60,180.49,34.14,59.65,146.61,3.38,97.0,420.86,Evening,85.75,15.1,89.12,15.3,179.88,34.64,0,86.31
2026-03-27 15:47:40.875978,Plant_A,Line_1,ac51454e-e501-4c4d-b1b4-47db1f2c3268,165.92,41.79,37.45,152.61,2.72,84.5,464.31,Night,90.81,11.71,88.92,3.1,168.56,41.74,1,91.43
2026-03-27 16:17:40.875978,Plant_C,Line_2,fc135b04-f0f7-4cb3-bb50-c8a93f97b0c0,173.05,35.98,31.04,122.87,4.63,79.24,496.64,Evening,87.72,14.46,85.18,13.85,173.06,37.56,1,86.78
2026-03-27 16:47:40.875978,Plant_C,Line_1,e57f2712-4fd8-4acf-a492-460a39244cfb,179.53,31.48,64.71,128.13,4.89,97.69,449.02,Morning,83.52,18.17,87.77,13.64,179.41,30.91,1,83.14
2026-03-27 17:17:40.875978,Plant_C,Line_1,620b22b7-a8e1-4c94-8c54-87895737fc2a,194.97,35.49,60.95,110.07,5.1,73.84,411.12,Night,81.24,19.58,79.02,7.07,196.78,36.43,1,79.78
2026-03-27 17:47:40.875978,Plant_C,Line_1,aa7b78c6-ced7-4228-9d4d-8ad928a6ab63,188.09,30.5,58.23,115.2,3.7,93.73,524.02,Evening,84.71,16.88,87.42,11.09,188.14,29.04,0,83.15
2026-03-27 18:17:40.875978,Plant_A,Line_2,7dc122ff-4401-467c-9e97-f1efef0d406e,172.07,34.57,74.22,138.37,3.59,85.88,452.03,Evening,81.49,19.65,82.81,16.14,175.03,36.25,0,83.26
2026-03-27 18:47:40.875978,Plant_B,Line_1,c7567fca-858c-4ad8-81c7-e5112c045b34,176.18,32.08,64.98,130.95,4.44,98.48,481.13,Evening,81.7,19.76,86.73,13.96,179.11,30.41,0,80.47
2026-03-27 19:17:40.875978,Plant_C,Line_3,afbdf6cb-51d6-435b-b3ed-6d64f173c594,176.06,37.69,44.57,125.99,2.55,72.74,529.23,Morning,86.87,13.68,82.63,18.26,174.14,37.7,1,85.85
2026-03-27 19:47:40.875978,Plant_C,Line_2,3d0d66f6-9312-41d4-9152-e0fd3b8f54a7,190.59,28.43,49.8,140.86,4.93,74.3,432.07,Morning,84.06,16.83,81.13,6.1,192.99,29.31,0,84.0
2026-03-27 20:17:40.875978,Plant_C,Line_3,896e6fec-b142-427e-8d05-4ba7da8b585a,187.51,34.0,68.13,133.55,5.77,74.69,416.72,Night,75.15,26.86,75.01,18.33,185.0,35.41,1,75.9
2026-03-27 20:47:40.875978,Plant_C,Line_1,082c251d-35aa-43b0-8501-3df77a45b09e,177.5,40.39,64.83,145.06,3.08,72.62,383.74,Evening,83.27,19.38,80.07,12.72,175.92,39.13,0,84.34
2026-03-27 21:17:40.875978,Plant_A,Line_3,f6295bc6-f3bf-4294-a6b1-e8d88d9a24fd,182.84,34.43,57.49,133.51,3.3,87.94,517.55,Night,85.04,14.99,85.91,16.75,182.42,35.62,1,85.0
2026-03-27 21:47:40.875978,Plant_C,Line_3,3ada9452-cb93-4bfd-b42c-e544e13834be,173.85,35.14,49.92,113.81,2.0,81.99,468.14,Evening,86.04,16.82,84.83,9.43,171.74,36.37,0,86.51
2026-03-27 22:17:40.875978,Plant_B,Line_1,96b122d4-163e-4e6f-9583-a2ab70e1a45f,189.21,34.33,61.87,127.33,2.89,76.83,380.39,Night,81.88,18.4,80.36,24.11,186.8,33.05,0,81.72
2026-03-27 22:47:40.875978,Plant_A,Line_1,6ef9c24c-f77d-4505-ba7b-34aedd724b18,194.5,38.3,55.52,123.92,4.09,78.87,512.85,Evening,85.49,16.69,83.5,12.16,191.68,39.24,1,84.64
2026-03-27 23:17:40.875978,Plant_C,Line_3,9943ecc0-38fd-4b4a-8b67-dccceb1bdf68,157.2,37.6,57.68,131.26,2.01,91.78,477.9,Night,85.65,16.82,87.49,12.2,157.83,38.45,1,85.61
2026-03-27 23:47:40.875978,Plant_A,Line_1,89b62a14-bf94-4f13-bf02-99a75b1f8436,178.87,34.33,77.13,142.44,4.57,71.14,449.2,Evening,81.74,20.67,78.56,12.72,181.14,35.01,1,81.08
2026-03-28 00:17:40.875978,Plant_C,Line_3,e3359e96-0078-4bc5-8571-bb00a0a97e1e,179.83,36.15,66.33,117.82,3.97,99.82,437.23,Evening,84.0,16.52,88.75,17.18,177.68,34.68,1,82.9
2026-03-28 00:47:40.875978,Plant_C,Line_2,96620281-f33a-4015-83b8-631df2661994,184.5,38.61,48.14,106.67,4.35,83.38,464.59,Night,86.71,13.59,85.71,11.65,184.81,37.8,1,87.65
2026-03-28 01:17:40.875978,Plant_C,Line_1,7aded7c1-88d2-4e24-bd79-7404a523779c,187.64,36.42,65.37,161.26,2.93,81.11,482.28,Night,84.8,18.15,83.69,19.45,190.41,35.12,0,85.66
2026-03-28 01:47:40.875978,Plant_B,Line_1,0bfe519a-1f9f-4b34-9a5f-11be202cbae7,178.79,32.62,53.47,114.53,2.8,88.78,467.9,Evening,84.22,18.0,85.59,8.68,177.22,31.35,1,85.75
2026-03-28 02:17:40.875978,Plant_B,Line_3,144fe16f-21cc-437d-847a-9e32afab63f8,185.65,32.4,60.7,139.98,5.12,98.77,447.56,Evening,88.5,13.97,91.58,4.08,183.22,32.75,1,88.06
2026-03-28 02:47:40.875978,Plant_C,Line_1,cdefd575-7288-46fe-9de1-0d5e9ff0fef0,179.42,37.1,47.75,116.1,5.14,88.28,384.41,Morning,82.51,20.48,84.24,14.11,180.4,36.87,1,81.94
2026-03-28 03:17:40.875978,Plant_B,Line_2,6301b7cb-f336-45bf-8957-55904d8fdffb,190.95,32.36,45.0,107.75,4.71,93.12,463.82,Night,88.08,13.68,89.59,5.74,192.85,30.58,0,88.43
2026-03-28 03:47:40.875978,Plant_C,Line_3,6b0bfc27-3467-42f2-b11f-e06d0136c2a7,180.75,33.56,63.53,134.47,3.42,72.57,436.87,Evening,82.92,17.93,79.81,12.35,183.69,34.46,0,83.26
2026-03-28 04:17:40.875978,Plant_A,Line_1,49b9af2c-e979-402f-be98-8b271c63911b,175.72,33.07,62.08,131.05,6.37,79.08,409.04,Evening,80.18,20.89,79.85,17.05,177.69,31.37,0,78.32
2026-03-28 04:47:40.875978,Plant_C,Line_3,db268b66-8968-45f9-887a-1e42826f73f3,187.3,32.74,56.8,154.14,3.79,85.87,353.14,Evening,80.72,20.93,82.27,22.11,185.25,33.52,0,82.31
2026-03-28 05:17:40.875978,Plant_B,Line_3,5306a1c6-6b27-46ba-b1c3-56509dc7833f,173.4,29.47,69.56,156.99,1.77,72.7,480.9,Morning,85.32,15.06,81.53,13.94,175.06,28.52,0,84.16
2026-03-28 05:47:40.875978,Plant_A,Line_1,3ac4c208-4362-44c4-b88d-f4c5f401d54a,154.14,39.65,44.23,120.59,5.83,83.26,406.74,Evening,85.33,17.32,84.71,7.93,151.59,40.77,1,86.08
2026-03-28 06:17:40.875978,Plant_B,Line_1,60d478b5-8909-4847-8474-21c38dd8b336,177.55,35.62,47.47,126.62,4.38,91.99,441.58,Morning,84.45,17.03,86.71,25.09,177.44,34.47,0,84.72
2026-03-28 06:47:40.875978,Plant_C,Line_3,d960ba82-4e2b-43ca-8d45-88ccbb2148c2,178.71,32.1,67.07,137.72,3.14,78.04,482.78,Night,82.93,19.8,81.46,9.64,178.53,31.71,0,82.63
2026-03-28 07:17:40.875978,Plant_C,Line_3,1d92c82b-3335-4b9a-ae41-538e5ed3c074,192.25,35.94,58.45,118.68,4.05,77.16,483.15,Morning,85.0,15.79,82.65,6.63,190.04,34.11,0,85.7
2026-03-28 07:47:40.875978,Plant_C,Line_3,8130e8b9-a51a-4075-bc2a-63628715ce13,175.38,34.51,71.82,121.7,-0.24,78.74,423.83,Evening,90.92,11.35,87.27,7.05,173.3,36.36,1,91.1
2026-03-28 08:17:40.875978,Plant_C,Line_2,10fff0e7-7bcc-4e7c-9237-a48f2e7203b4,176.51,36.78,71.76,141.48,2.31,97.99,461.19,Evening,89.66,12.06,92.16,7.94,176.15,38.29,0,88.49
2026-03-28 08:47:40.875978,Plant_B,Line_1,cf5eb77c-174a-4739-9a96-b0aa732cc896,165.1,38.35,52.96,142.56,5.41,70.84,551.36,Morning,78.66,22.48,76.31,11.99,166.21,38.32,0,80.59
2026-03-28 09:17:40.875978,Plant_B,Line_3,2c6c19fe-4503-4c69-ab5b-25125613229f,189.87,39.46,26.04,144.13,6.66,82.47,430.68,Night,86.65,14.74,85.4,7.74,191.0,41.3,1,85.94
2026-03-28 09:47:40.875978,Plant_B,Line_2,d038f340-10ec-483c-9b12-ddc94f4dc3af,174.81,35.82,60.92,124.11,2.86,79.38,430.82,Morning,85.59,14.78,83.73,19.0,177.62,36.63,0,85.62
2026-03-28 10:17:40.875978,Plant_C,Line_2,a3affacd-ff08-4039-a954-35133e723c30,172.16,36.27,47.61,126.31,4.66,84.02,515.12,Evening,81.01,19.82,81.91,13.67,173.88,36.86,0,80.76
2026-03-28 10:47:40.875978,Plant_B,Line_2,3b6a793f-5697-4870-bf3c-ca4af6f738de,176.3,33.87,68.57,128.71,3.59,76.63,448.22,Night,85.26,16.42,82.67,10.35,176.91,32.86,0,83.22
2026-03-28 11:17:40.875978,Plant_C,Line_3,ef6a0382-87a8-4c6b-a903-fffc735b66b4,189.3,37.99,60.21,135.62,3.7,78.84,420.79,Morning,82.89,18.4,81.67,16.12,187.73,39.49,0,83.08
2026-03-28 11:47:40.875978,Plant_B,Line_2,4ac2d4bb-6c4a-4d55-a8e3-b48395624cb9,175.35,39.39,52.41,127.23,1.23,75.51,437.12,Evening,88.15,12.46,84.36,18.1,175.94,38.7,0,87.27
2026-03-28 12:17:40.875978,Plant_C,Line_3,aa0813cd-5124-44b7-a6dc-ad58608e019c,186.03,34.34,38.85,136.31,4.59,99.72,409.32,Night,87.26,13.32,91.0,17.33,185.16,33.78,0,88.37
2026-03-28 12:47:40.875978,Plant_C,Line_2,c837526a-cd16-4325-9051-c68a72c2f4c1,173.84,32.93,62.73,110.21,6.02,70.11,381.64,Night,82.04,17.97,78.46,9.09,173.07,31.83,0,83.15
2026-03-28 13:17:40.875978,Plant_C,Line_3,6a30cd78-8f9b-4b74-a162-0fce5332b2e2,177.68,35.93,54.8,111.26,1.76,75.37,491.1,Evening,86.18,16.0,82.94,17.21,178.33,34.06,0,85.67
2026-03-28 13:47:40.875978,Plant_B,Line_3,23049ba3-79b4-4c89-8b91-9d814dad669a,181.24,35.94,50.23,141.43,2.8,84.54,364.42,Evening,83.69,17.57,83.94,14.46,182.14,35.22,0,84.27
2026-03-28 14:17:40.875978,Plant_C,Line_3,45608307-cf72-485d-b1cc-89833d6c6c7f,166.4,35.28,65.42,126.22,4.85,84.05,434.68,Morning,76.97,25.23,79.09,12.02,168.81,36.08,0,77.0
2026-03-28 14:47:40.875978,Plant_A,Line_1,375c71af-bcc5-4d99-bb1d-ca51eae27654,186.14,34.63,43.09,126.32,3.65,98.94,450.33,Evening,86.46,15.97,90.2,11.53,188.7,33.18,0,87.91
2026-03-28 15:17:40.875978,Plant_C,Line_3,ecd99d0d-a755-4990-bc28-0cb94f3b8b0d,178.62,31.68,50.08,114.11,3.24,73.34,474.42,Morning,87.02,13.03,82.92,9.48,178.04,30.57,1,86.94
